report_date,meta_campaign_id,campaign_id_crm_ref,campaign_name,ad_objective,placement,country,impressions,reach,frequency,clicks,ctr_pct,avg_cpc_eur,cpm_eur,conversions,conv_rate_pct,spend_eur,revenue_eur,roas,_load_ts,_source_system
2025-11-07,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,feed,DE,15320,11333,1.35,591,3.86,1.1,42.43,15,2.48,650.1,9940.18,15.29,2026-05-01T06:30:00,meta_marketing_api
2025-11-07,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,feed,AT,5030,3538,1.42,184,3.66,1.11,40.6,6,2.99,204.24,3517.54,17.22,2026-05-01T06:30:00,meta_marketing_api
2025-11-07,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,feed,CH,3351,2343,1.43,121,3.6,1.07,38.64,4,2.95,129.47,2518.84,19.46,2026-05-01T06:30:00,meta_marketing_api
2025-11-07,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,stories,DE,9905,8598,1.15,469,4.73,0.97,45.93,11,2.45,454.93,2303.57,5.06,2026-05-01T06:30:00,meta_marketing_api
2025-11-07,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,stories,AT,3279,2870,1.14,151,4.59,1.01,46.51,4,2.74,152.51,2590.96,16.99,2026-05-01T06:30:00,meta_marketing_api
2025-11-07,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,stories,CH,2174,1605,1.35,97,4.47,0.84,37.48,3,2.93,81.48,1125.77,13.82,2026-05-01T06:30:00,meta_marketing_api
2025-11-07,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,reels,DE,6441,4457,1.45,211,3.28,1.09,35.71,5,2.59,229.99,2098.92,9.13,2026-05-01T06:30:00,meta_marketing_api
2025-11-07,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,reels,AT,2642,1716,1.54,96,3.62,1.2,43.6,3,2.94,115.2,1316.28,11.43,2026-05-01T06:30:00,meta_marketing_api
2025-11-07,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,reels,CH,1382,928,1.49,49,3.53,1.09,38.65,1,2.96,53.41,341.63,6.4,2026-05-01T06:30:00,meta_marketing_api
2025-11-07,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,marketplace,DE,4000,3438,1.16,121,3.03,1.1,33.27,3,2.55,133.1,1306.32,9.81,2026-05-01T06:30:00,meta_marketing_api
2025-11-07,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,marketplace,AT,1079,777,1.39,30,2.76,1.07,29.75,1,2.45,32.1,524.91,16.35,2026-05-01T06:30:00,meta_marketing_api
2025-11-07,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,marketplace,CH,665,573,1.16,21,3.14,1.08,34.11,1,3.04,22.68,417.23,18.4,2026-05-01T06:30:00,meta_marketing_api
2025-11-08,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,feed,DE,15617,9577,1.63,529,3.39,1.16,39.29,15,2.93,613.64,5393.85,8.79,2026-05-01T06:30:00,meta_marketing_api
2025-11-08,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,feed,AT,5172,3819,1.35,165,3.19,1.18,37.65,5,2.79,194.7,1880.56,9.66,2026-05-01T06:30:00,meta_marketing_api
2025-11-08,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,feed,CH,3890,3108,1.25,142,3.64,1.19,43.44,4,2.47,168.98,2972.73,17.59,2026-05-01T06:30:00,meta_marketing_api
2025-11-08,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,stories,DE,11751,7640,1.54,483,4.11,0.92,37.81,12,2.54,444.36,2600.64,5.85,2026-05-01T06:30:00,meta_marketing_api
2025-11-08,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,stories,AT,4049,3474,1.17,175,4.31,0.91,39.33,4,2.28,159.25,941.19,5.91,2026-05-01T06:30:00,meta_marketing_api
2025-11-08,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,stories,CH,2075,1667,1.24,96,4.64,0.98,45.34,3,2.62,94.08,1033.82,10.99,2026-05-01T06:30:00,meta_marketing_api
2025-11-08,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,reels,DE,9055,6090,1.49,289,3.19,1.16,37.02,8,2.75,335.24,1775.87,5.3,2026-05-01T06:30:00,meta_marketing_api
2025-11-08,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,reels,AT,2556,2215,1.15,98,3.82,1.1,42.18,3,2.74,107.8,832.74,7.72,2026-05-01T06:30:00,meta_marketing_api
2025-11-08,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,reels,CH,1849,1350,1.37,74,4.02,0.98,39.22,2,3.15,72.52,981.04,13.53,2026-05-01T06:30:00,meta_marketing_api
2025-11-08,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,marketplace,DE,4221,2734,1.54,138,3.27,1.11,36.29,3,2.52,153.18,971.83,6.34,2026-05-01T06:30:00,meta_marketing_api
2025-11-08,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,marketplace,AT,1324,967,1.37,44,3.35,1.15,38.22,1,2.55,50.6,496.71,9.82,2026-05-01T06:30:00,meta_marketing_api
2025-11-08,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,marketplace,CH,905,550,1.65,26,2.83,1.05,30.17,1,3.14,27.3,413.25,15.14,2026-05-01T06:30:00,meta_marketing_api
2025-11-09,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,feed,DE,16408,12289,1.34,581,3.54,1.18,41.78,16,2.83,685.58,8013.06,11.69,2026-05-01T06:30:00,meta_marketing_api
2025-11-09,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,feed,AT,5585,4119,1.36,209,3.75,1.17,43.78,6,2.87,244.53,4312.48,17.64,2026-05-01T06:30:00,meta_marketing_api
2025-11-09,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,feed,CH,3318,2035,1.63,124,3.74,1.08,40.36,4,3.09,133.92,1188.86,8.88,2026-05-01T06:30:00,meta_marketing_api
2025-11-09,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,stories,DE,11694,8120,1.44,489,4.18,0.85,35.54,14,2.94,415.65,3221.57,7.75,2026-05-01T06:30:00,meta_marketing_api
2025-11-09,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,stories,AT,4028,2844,1.42,157,3.89,0.86,33.52,4,2.8,135.02,2088.61,15.47,2026-05-01T06:30:00,meta_marketing_api
2025-11-09,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,stories,CH,2653,2311,1.15,116,4.38,1.0,43.72,3,2.81,116.0,826.08,7.12,2026-05-01T06:30:00,meta_marketing_api
2025-11-09,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,reels,DE,9430,5802,1.63,363,3.85,1.18,45.42,9,2.44,428.34,4353.58,10.16,2026-05-01T06:30:00,meta_marketing_api
2025-11-09,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,reels,AT,2689,1722,1.56,87,3.23,1.05,33.97,2,2.36,91.35,658.68,7.21,2026-05-01T06:30:00,meta_marketing_api
2025-11-09,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,reels,CH,1526,1150,1.33,61,4.0,1.12,44.77,2,2.49,68.32,323.84,4.74,2026-05-01T06:30:00,meta_marketing_api
2025-11-09,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,marketplace,DE,4252,3505,1.21,129,3.04,1.2,36.41,3,2.41,154.8,1716.42,11.09,2026-05-01T06:30:00,meta_marketing_api
2025-11-09,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,marketplace,AT,1484,1269,1.17,49,3.3,1.02,33.68,1,2.67,49.98,727.71,14.56,2026-05-01T06:30:00,meta_marketing_api
2025-11-09,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,marketplace,CH,951,772,1.23,33,3.42,1.08,37.48,1,3.03,35.64,359.7,10.09,2026-05-01T06:30:00,meta_marketing_api
2025-11-10,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,feed,DE,16459,11199,1.47,660,4.01,1.17,46.92,20,3.01,772.2,12818.21,16.6,2026-05-01T06:30:00,meta_marketing_api
2025-11-10,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,feed,AT,6324,4204,1.5,202,3.2,1.07,34.18,5,2.25,216.14,1481.72,6.86,2026-05-01T06:30:00,meta_marketing_api
2025-11-10,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,feed,CH,3756,3133,1.2,143,3.8,1.1,41.88,4,2.47,157.3,2410.41,15.32,2026-05-01T06:30:00,meta_marketing_api
2025-11-10,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,stories,DE,12939,9562,1.35,498,3.85,1.0,38.49,12,2.46,498.0,7129.28,14.32,2026-05-01T06:30:00,meta_marketing_api
2025-11-10,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,stories,AT,3893,3016,1.29,149,3.82,1.0,38.27,4,2.47,149.0,3141.57,21.08,2026-05-01T06:30:00,meta_marketing_api
2025-11-10,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,stories,CH,2399,2076,1.16,110,4.59,0.84,38.52,3,3.18,92.4,1366.29,14.79,2026-05-01T06:30:00,meta_marketing_api
2025-11-10,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,reels,DE,7483,5862,1.28,275,3.68,1.08,39.69,7,2.37,297.0,2246.13,7.56,2026-05-01T06:30:00,meta_marketing_api
2025-11-10,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,reels,AT,2523,1647,1.53,95,3.77,1.05,39.54,3,2.85,99.75,1679.63,16.84,2026-05-01T06:30:00,meta_marketing_api
2025-11-10,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,reels,CH,1464,1229,1.19,58,3.95,1.2,47.54,2,2.94,69.6,1490.22,21.41,2026-05-01T06:30:00,meta_marketing_api
2025-11-10,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,marketplace,DE,3957,2908,1.36,133,3.37,0.97,32.6,4,2.65,129.01,1335.15,10.35,2026-05-01T06:30:00,meta_marketing_api
2025-11-10,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,marketplace,AT,1396,847,1.65,39,2.82,1.05,29.33,1,2.37,40.95,151.73,3.71,2026-05-01T06:30:00,meta_marketing_api
2025-11-10,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,marketplace,CH,756,520,1.45,21,2.84,1.01,28.06,1,2.79,21.21,498.56,23.51,2026-05-01T06:30:00,meta_marketing_api
2025-11-11,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,feed,DE,13641,11401,1.2,540,3.96,1.05,41.57,13,2.34,567.0,4086.94,7.21,2026-05-01T06:30:00,meta_marketing_api
2025-11-11,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,feed,AT,4627,3814,1.21,169,3.66,1.15,42.0,4,2.62,194.35,2614.15,13.45,2026-05-01T06:30:00,meta_marketing_api
2025-11-11,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,feed,CH,2681,1880,1.43,90,3.36,1.15,38.6,3,3.22,103.5,684.71,6.62,2026-05-01T06:30:00,meta_marketing_api
2025-11-11,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,stories,DE,10298,6949,1.48,448,4.35,0.84,36.54,11,2.53,376.32,3719.88,9.88,2026-05-01T06:30:00,meta_marketing_api
2025-11-11,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,stories,AT,3126,2723,1.15,150,4.79,0.88,42.23,3,2.25,132.0,2253.8,17.07,2026-05-01T06:30:00,meta_marketing_api
2025-11-11,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,stories,CH,2295,1849,1.24,96,4.2,0.94,39.32,3,2.76,90.24,2232.69,24.74,2026-05-01T06:30:00,meta_marketing_api
2025-11-11,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,reels,DE,6758,5573,1.21,224,3.31,1.12,37.12,6,2.57,250.88,3959.92,15.78,2026-05-01T06:30:00,meta_marketing_api
2025-11-11,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,reels,AT,2395,1820,1.32,95,3.97,1.03,40.86,2,2.45,97.85,905.11,9.25,2026-05-01T06:30:00,meta_marketing_api
2025-11-11,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,reels,CH,1502,919,1.63,60,3.99,1.01,40.35,2,3.06,60.6,564.75,9.32,2026-05-01T06:30:00,meta_marketing_api
2025-11-11,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,marketplace,DE,3225,2819,1.14,96,2.97,1.16,34.53,2,2.4,111.36,870.62,7.82,2026-05-01T06:30:00,meta_marketing_api
2025-11-11,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,marketplace,AT,1123,935,1.2,37,3.32,1.02,33.61,1,2.41,37.74,699.46,18.53,2026-05-01T06:30:00,meta_marketing_api
2025-11-11,META-944035,CMP-3007,Singles' Day 11.11. – Mega Deals,CONVERSIONS,marketplace,CH,752,480,1.57,22,2.93,0.99,28.96,1,3.33,21.78,294.19,13.51,2026-05-01T06:30:00,meta_marketing_api
2025-12-02,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,feed,DE,12074,10517,1.15,279,2.31,0.6,13.86,9,3.33,167.4,3141.47,18.77,2026-05-01T06:30:00,meta_marketing_api
2025-12-02,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,feed,AT,4577,3150,1.45,122,2.67,0.63,16.79,4,3.6,76.86,3076.05,40.02,2026-05-01T06:30:00,meta_marketing_api
2025-12-02,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,feed,CH,2582,1634,1.58,55,2.13,0.63,13.42,2,3.51,34.65,441.52,12.74,2026-05-01T06:30:00,meta_marketing_api
2025-12-02,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,stories,DE,8041,6403,1.26,248,3.08,0.51,15.73,9,3.56,126.48,3969.32,31.38,2026-05-01T06:30:00,meta_marketing_api
2025-12-02,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,stories,AT,2912,2138,1.36,82,2.82,0.62,17.46,2,2.89,50.84,1287.55,25.33,2026-05-01T06:30:00,meta_marketing_api
2025-12-02,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,stories,CH,1536,925,1.66,41,2.64,0.53,14.15,2,3.8,21.73,588.62,27.09,2026-05-01T06:30:00,meta_marketing_api
2025-12-02,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,reels,DE,6094,4734,1.29,137,2.25,0.64,14.39,5,3.3,87.68,3247.68,37.04,2026-05-01T06:30:00,meta_marketing_api
2025-12-02,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,reels,AT,1960,1511,1.3,49,2.52,0.59,14.75,1,2.82,28.91,153.75,5.32,2026-05-01T06:30:00,meta_marketing_api
2025-12-02,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,reels,CH,1300,869,1.5,34,2.59,0.72,18.83,1,3.9,24.48,428.68,17.51,2026-05-01T06:30:00,meta_marketing_api
2025-12-02,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,marketplace,DE,2879,1760,1.64,59,2.04,0.59,12.09,2,2.82,34.81,508.25,14.6,2026-05-01T06:30:00,meta_marketing_api
2025-12-02,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,marketplace,AT,977,787,1.24,20,2.09,0.61,12.49,1,3.58,12.2,477.25,39.12,2026-05-01T06:30:00,meta_marketing_api
2025-12-02,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,marketplace,CH,584,509,1.15,12,2.03,0.71,14.59,0,3.5,8.52,0.0,0.0,2026-05-01T06:30:00,meta_marketing_api
2025-12-03,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,feed,DE,15175,9731,1.56,337,2.22,0.67,14.88,12,3.48,225.79,2030.43,8.99,2026-05-01T06:30:00,meta_marketing_api
2025-12-03,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,feed,AT,4704,4131,1.14,114,2.42,0.66,15.99,3,2.96,75.24,1680.26,22.33,2026-05-01T06:30:00,meta_marketing_api
2025-12-03,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,feed,CH,2681,1683,1.59,67,2.51,0.6,14.99,2,3.36,40.2,1032.48,25.68,2026-05-01T06:30:00,meta_marketing_api
2025-12-03,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,stories,DE,9384,7933,1.18,281,2.99,0.6,17.97,10,3.53,168.6,4124.47,24.46,2026-05-01T06:30:00,meta_marketing_api
2025-12-03,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,stories,AT,3072,2691,1.14,81,2.65,0.51,13.45,3,3.29,41.31,1276.06,30.89,2026-05-01T06:30:00,meta_marketing_api
2025-12-03,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,stories,CH,2010,1424,1.41,51,2.54,0.61,15.48,2,3.75,31.11,1409.58,45.31,2026-05-01T06:30:00,meta_marketing_api
2025-12-03,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,reels,DE,6444,5505,1.17,139,2.15,0.65,14.02,5,3.53,90.35,902.59,9.99,2026-05-01T06:30:00,meta_marketing_api
2025-12-03,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,reels,AT,2306,1489,1.55,51,2.21,0.64,14.15,2,3.31,32.64,954.65,29.25,2026-05-01T06:30:00,meta_marketing_api
2025-12-03,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,reels,CH,1129,850,1.33,24,2.16,0.6,12.75,1,3.41,14.4,560.34,38.91,2026-05-01T06:30:00,meta_marketing_api
2025-12-03,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,marketplace,DE,2888,2227,1.3,63,2.18,0.65,14.18,2,3.62,40.95,582.03,14.21,2026-05-01T06:30:00,meta_marketing_api
2025-12-03,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,marketplace,AT,961,593,1.62,18,1.9,0.59,11.05,1,3.21,10.62,504.94,47.55,2026-05-01T06:30:00,meta_marketing_api
2025-12-03,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,marketplace,CH,702,595,1.18,13,1.92,0.73,13.52,1,3.89,9.49,508.14,53.54,2026-05-01T06:30:00,meta_marketing_api
2025-12-04,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,feed,DE,12610,10461,1.21,335,2.66,0.66,17.53,12,3.53,221.1,3300.7,14.93,2026-05-01T06:30:00,meta_marketing_api
2025-12-04,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,feed,AT,4731,3893,1.22,114,2.42,0.65,15.66,4,3.54,74.1,2514.2,33.93,2026-05-01T06:30:00,meta_marketing_api
2025-12-04,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,feed,CH,2589,1597,1.62,56,2.17,0.73,15.79,2,3.02,40.88,1194.07,29.21,2026-05-01T06:30:00,meta_marketing_api
2025-12-04,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,stories,DE,9333,6704,1.39,284,3.04,0.54,16.43,8,2.96,153.36,4527.84,29.52,2026-05-01T06:30:00,meta_marketing_api
2025-12-04,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,stories,AT,3542,2598,1.36,107,3.01,0.5,15.1,3,2.89,53.5,1422.46,26.59,2026-05-01T06:30:00,meta_marketing_api
2025-12-04,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,stories,CH,1932,1615,1.2,52,2.68,0.61,16.42,2,3.49,31.72,1135.14,35.79,2026-05-01T06:30:00,meta_marketing_api
2025-12-04,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,reels,DE,6512,5588,1.17,147,2.25,0.64,14.45,4,2.78,94.08,2879.83,30.61,2026-05-01T06:30:00,meta_marketing_api
2025-12-04,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,reels,AT,2318,1713,1.35,53,2.28,0.63,14.4,2,3.52,33.39,1541.09,46.15,2026-05-01T06:30:00,meta_marketing_api
2025-12-04,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,reels,CH,1356,1174,1.16,29,2.17,0.65,13.9,1,3.6,18.85,614.36,32.59,2026-05-01T06:30:00,meta_marketing_api
2025-12-04,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,marketplace,DE,3212,2077,1.55,73,2.27,0.68,15.45,3,3.47,49.64,1206.01,24.3,2026-05-01T06:30:00,meta_marketing_api
2025-12-04,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,marketplace,AT,1044,767,1.36,22,2.09,0.62,13.07,1,3.59,13.64,277.66,20.36,2026-05-01T06:30:00,meta_marketing_api
2025-12-04,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,marketplace,CH,612,534,1.15,11,1.87,0.7,12.58,0,3.18,7.7,0.0,0.0,2026-05-01T06:30:00,meta_marketing_api
2025-12-05,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,feed,DE,16429,12054,1.36,388,2.36,0.63,14.88,11,2.71,244.44,1750.34,7.16,2026-05-01T06:30:00,meta_marketing_api
2025-12-05,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,feed,AT,5621,4192,1.34,142,2.52,0.71,17.94,4,3.06,100.82,2586.33,25.65,2026-05-01T06:30:00,meta_marketing_api
2025-12-05,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,feed,CH,2874,2086,1.38,68,2.35,0.6,14.2,2,3.35,40.8,1098.8,26.93,2026-05-01T06:30:00,meta_marketing_api
2025-12-05,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,stories,DE,9978,7837,1.27,311,3.12,0.51,15.9,9,3.0,158.61,6632.31,41.82,2026-05-01T06:30:00,meta_marketing_api
2025-12-05,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,stories,AT,3533,2417,1.46,96,2.72,0.55,14.94,3,3.21,52.8,1336.11,25.31,2026-05-01T06:30:00,meta_marketing_api
2025-12-05,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,stories,CH,2060,1566,1.32,53,2.57,0.51,13.12,2,3.43,27.03,1234.2,45.66,2026-05-01T06:30:00,meta_marketing_api
2025-12-05,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,reels,DE,7102,4801,1.48,168,2.36,0.63,14.9,5,2.7,105.84,3263.93,30.84,2026-05-01T06:30:00,meta_marketing_api
2025-12-05,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,reels,AT,2174,1619,1.34,51,2.36,0.62,14.54,2,3.55,31.62,829.3,26.23,2026-05-01T06:30:00,meta_marketing_api
2025-12-05,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,reels,CH,1444,955,1.51,32,2.25,0.61,13.52,1,3.09,19.52,498.65,25.55,2026-05-01T06:30:00,meta_marketing_api
2025-12-05,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,marketplace,DE,3807,2844,1.34,71,1.86,0.71,13.24,2,3.02,50.41,850.17,16.87,2026-05-01T06:30:00,meta_marketing_api
2025-12-05,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,marketplace,AT,1211,869,1.39,25,2.07,0.73,15.07,1,3.52,18.25,189.26,10.37,2026-05-01T06:30:00,meta_marketing_api
2025-12-05,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,marketplace,CH,690,486,1.42,13,1.93,0.67,12.62,0,3.52,8.71,0.0,0.0,2026-05-01T06:30:00,meta_marketing_api
2025-12-06,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,feed,DE,15678,13472,1.16,395,2.52,0.67,16.88,14,3.46,264.65,5834.81,22.05,2026-05-01T06:30:00,meta_marketing_api
2025-12-06,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,feed,AT,5293,4105,1.29,112,2.11,0.59,12.48,3,3.05,66.08,600.44,9.09,2026-05-01T06:30:00,meta_marketing_api
2025-12-06,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,feed,CH,3404,2436,1.4,78,2.28,0.7,16.04,3,3.35,54.6,1591.67,29.15,2026-05-01T06:30:00,meta_marketing_api
2025-12-06,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,stories,DE,10299,7001,1.47,317,3.08,0.6,18.47,10,3.21,190.2,1541.31,8.1,2026-05-01T06:30:00,meta_marketing_api
2025-12-06,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,stories,AT,3635,2618,1.39,101,2.78,0.6,16.67,3,3.31,60.6,1052.37,17.37,2026-05-01T06:30:00,meta_marketing_api
2025-12-06,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,stories,CH,2334,2012,1.16,63,2.71,0.55,14.85,2,3.0,34.65,974.61,28.13,2026-05-01T06:30:00,meta_marketing_api
2025-12-06,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,reels,DE,7038,5011,1.4,175,2.49,0.69,17.16,6,3.5,120.75,4262.56,35.3,2026-05-01T06:30:00,meta_marketing_api
2025-12-06,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,reels,AT,2631,1694,1.55,68,2.59,0.63,16.28,2,3.54,42.84,1367.75,31.93,2026-05-01T06:30:00,meta_marketing_api
2025-12-06,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,reels,CH,1354,1065,1.27,33,2.43,0.71,17.3,1,3.47,23.43,596.24,25.45,2026-05-01T06:30:00,meta_marketing_api
2025-12-06,META-961605,CMP-3009,Weihnachten – Geschenke & Bundles,CONVERSIONS,marketplace,DE,4055,2497,1.62,88,2.17,0.6,13.02,3,2.86,52.8,2384.12,45.15,2026-05-01T06:30:00,meta_marketing_api
