order_id,contact_id,order_date,order_datetime,campaign_id_ref,campaign_name_ref,acquisition_channel,article_id,category,brand,product_name,quantity,unit_price_eur,subtotal_eur,discount_pct,discount_eur,shipping_eur,total_eur,payment_method,order_status,is_returned,is_first_order,customer_city,customer_country,_load_ts,_source_system
ORD-21280,CON-21074,2026-03-17,2026-03-17T13:57:00,CMP-3012,Cart Abandonment – Retargeting laufend,Email,ART-207,Laptops & Tablets,Asus,ZenBook 14 OLED i7 2025,2,1029.0,2058.0,0.1,205.8,0.0,1852.2,paypal,completed,False,False,Salzburg,AT,2026-05-01T06:30:00,technow_shop_db
ORD-21281,CON-21074,2025-12-23,2025-12-23T11:27:00,,,Email,ART-506,Smart Home & Wearables,Google,Nest Hub Max,1,229.0,229.0,0.0,0.0,0.0,229.0,klarna,returned,True,False,Salzburg,AT,2026-05-01T06:30:00,technow_shop_db
ORD-21282,CON-21074,2025-12-22,2025-12-22T15:24:00,CMP-3009,Weihnachten – Geschenke & Bundles,Email,ART-507,Smart Home & Wearables,Xiaomi,Smart Band 9 Pro,1,79.0,79.0,0.0,0.0,0.0,79.0,credit_card,completed,False,False,Salzburg,AT,2026-05-01T06:30:00,technow_shop_db
ORD-21283,CON-21074,2026-03-20,2026-03-20T12:42:00,,,Email,ART-505,Smart Home & Wearables,Amazon,Echo Show 8 3. Gen,2,149.0,298.0,0.0,0.0,0.0,298.0,credit_card,completed,False,False,Salzburg,AT,2026-05-01T06:30:00,technow_shop_db
ORD-21284,CON-21074,2025-08-25,2025-08-25T10:04:00,CMP-3002,Gaming-Sommer – Konsolen & Setup,Email,ART-506,Smart Home & Wearables,Google,Nest Hub Max,1,229.0,229.0,0.1,22.9,0.0,206.1,klarna,cancelled,False,False,Salzburg,AT,2026-05-01T06:30:00,technow_shop_db
ORD-21285,CON-21074,2025-07-22,2025-07-22T10:19:00,CMP-3002,Gaming-Sommer – Konsolen & Setup,Email,ART-408,Gaming,Corsair,K100 RGB Air Tastatur,3,199.0,597.0,0.0,0.0,0.0,597.0,credit_card,completed,False,False,Salzburg,AT,2026-05-01T06:30:00,technow_shop_db
ORD-21286,CON-21074,2026-04-06,2026-04-06T11:23:00,,,Email,ART-503,Smart Home & Wearables,Fitbit,Sense 3 Fitness-Tracker,1,199.0,199.0,0.0,0.0,0.0,199.0,paypal,returned,True,False,Salzburg,AT,2026-05-01T06:30:00,technow_shop_db
ORD-21287,CON-21074,2025-10-09,2025-10-09T17:44:00,,,Email,ART-503,Smart Home & Wearables,Fitbit,Sense 3 Fitness-Tracker,3,199.0,597.0,0.0,0.0,0.0,597.0,credit_card,completed,False,False,Salzburg,AT,2026-05-01T06:30:00,technow_shop_db
ORD-21288,CON-21074,2026-03-05,2026-03-05T22:31:00,CMP-3012,Cart Abandonment – Retargeting laufend,Email,ART-504,Smart Home & Wearables,Philips,Hue Gradient Starter Set,1,179.0,179.0,0.0,0.0,0.0,179.0,paypal,completed,False,False,Salzburg,AT,2026-05-01T06:30:00,technow_shop_db
ORD-21289,CON-21074,2026-03-13,2026-03-13T20:22:00,CMP-3012,Cart Abandonment – Retargeting laufend,Email,ART-405,Gaming,Razer,BlackShark V2 Pro 2025,2,169.0,338.0,0.23,77.74,0.0,260.26,klarna,completed,False,False,Salzburg,AT,2026-05-01T06:30:00,technow_shop_db
ORD-21290,CON-21074,2025-12-01,2025-12-01T13:53:00,,,Email,ART-506,Smart Home & Wearables,Google,Nest Hub Max,3,229.0,687.0,0.0,0.0,0.0,687.0,credit_card,completed,False,False,Salzburg,AT,2026-05-01T06:30:00,technow_shop_db
ORD-21291,CON-21074,2025-08-28,2025-08-28T07:47:00,CMP-3003,Back-to-School – Laptops & Tablets,Email,ART-206,Laptops & Tablets,Microsoft,Surface Pro 10 i5,2,1249.0,2498.0,0.0,0.0,0.0,2498.0,bank_transfer,cancelled,False,False,Salzburg,AT,2026-05-01T06:30:00,technow_shop_db
ORD-21292,CON-21080,2026-01-11,2026-01-11T19:10:00,,,Google Ads,ART-306,Audio & Kopfhörer,Sonos,Era 300 Smart Speaker,1,449.0,449.0,0.0,0.0,0.0,449.0,credit_card,returned,True,True,Nürnberg,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21293,CON-21090,2025-10-26,2025-10-26T16:28:00,CMP-3012,Cart Abandonment – Retargeting laufend,Email,ART-303,Audio & Kopfhörer,Bose,QuietComfort Ultra,3,299.0,897.0,0.22,197.34,0.0,699.66,klarna,completed,False,True,Münster,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21294,CON-21090,2025-12-04,2025-12-04T15:05:00,CMP-3009,Weihnachten – Geschenke & Bundles,Email,ART-107,Smartphones,OnePlus,OnePlus 13 256GB,2,869.0,1738.0,0.19,330.22,0.0,1407.78,credit_card,completed,False,False,Münster,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21295,CON-21090,2026-02-21,2026-02-21T07:16:00,,,Email,ART-106,Smartphones,Xiaomi,Redmi Note 14 Pro 256GB,2,369.0,738.0,0.06,44.28,0.0,693.72,klarna,completed,False,False,Münster,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21296,CON-21090,2025-08-10,2025-08-10T14:39:00,CMP-3012,Cart Abandonment – Retargeting laufend,Email,ART-304,Audio & Kopfhörer,Samsung,Galaxy Buds3 Pro,1,199.0,199.0,0.0,0.0,0.0,199.0,paypal,completed,False,False,Münster,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21297,CON-21090,2025-10-30,2025-10-30T11:10:00,CMP-3012,Cart Abandonment – Retargeting laufend,Email,ART-504,Smart Home & Wearables,Philips,Hue Gradient Starter Set,2,179.0,358.0,0.0,0.0,0.0,358.0,credit_card,cancelled,False,False,Münster,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21298,CON-21090,2025-08-11,2025-08-11T11:29:00,CMP-3002,Gaming-Sommer – Konsolen & Setup,Email,ART-407,Gaming,Samsung,"Odyssey G6 27"" Gaming Mon.",1,349.0,349.0,0.0,0.0,0.0,349.0,paypal,cancelled,False,False,Münster,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21299,CON-21090,2025-08-29,2025-08-29T22:27:00,,,Email,ART-304,Audio & Kopfhörer,Samsung,Galaxy Buds3 Pro,3,199.0,597.0,0.0,0.0,0.0,597.0,credit_card,completed,False,False,Münster,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21300,CON-21090,2026-01-14,2026-01-14T14:29:00,CMP-3012,Cart Abandonment – Retargeting laufend,Email,ART-407,Gaming,Samsung,"Odyssey G6 27"" Gaming Mon.",3,349.0,1047.0,0.09,94.23,0.0,952.77,credit_card,completed,False,False,Münster,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21301,CON-21090,2025-11-10,2025-11-10T20:07:00,CMP-3007,Singles' Day 11.11. – Mega Deals,Email,ART-107,Smartphones,OnePlus,OnePlus 13 256GB,2,869.0,1738.0,0.09,156.42,0.0,1581.58,paypal,completed,False,False,Münster,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21302,CON-21095,2025-10-26,2025-10-26T10:58:00,,,Meta Ads,ART-308,Audio & Kopfhörer,Apple,AirPods 4. Gen,2,189.0,378.0,0.0,0.0,0.0,378.0,paypal,completed,False,True,Münster,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21303,CON-21095,2026-01-31,2026-01-31T20:57:00,,,Meta Ads,ART-304,Audio & Kopfhörer,Samsung,Galaxy Buds3 Pro,2,199.0,398.0,0.0,0.0,0.0,398.0,klarna,completed,False,False,Münster,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21304,CON-21095,2025-06-24,2025-06-24T15:56:00,CMP-3001,Sommerstart – Wearables & Smart Home,Meta Ads,ART-502,Smart Home & Wearables,Garmin,Forerunner 965 Smartwatch,2,549.0,1098.0,0.07,76.86,0.0,1021.14,klarna,completed,False,False,Münster,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21305,CON-21095,2026-03-17,2026-03-17T13:11:00,CMP-3012,Cart Abandonment – Retargeting laufend,Meta Ads,ART-205,Laptops & Tablets,HP,HP Pavilion 15 Ryzen 7,1,729.0,729.0,0.0,0.0,0.0,729.0,klarna,completed,False,False,Münster,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21306,CON-21095,2025-07-10,2025-07-10T22:10:00,CMP-3012,Cart Abandonment – Retargeting laufend,Meta Ads,ART-304,Audio & Kopfhörer,Samsung,Galaxy Buds3 Pro,3,199.0,597.0,0.0,0.0,0.0,597.0,credit_card,returned,True,False,Münster,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21307,CON-21095,2026-03-19,2026-03-19T07:10:00,CMP-3012,Cart Abandonment – Retargeting laufend,Meta Ads,ART-306,Audio & Kopfhörer,Sonos,Era 300 Smart Speaker,3,449.0,1347.0,0.22,296.34,0.0,1050.66,paypal,completed,False,False,Münster,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21308,CON-21095,2026-03-18,2026-03-18T08:17:00,,,Meta Ads,ART-307,Audio & Kopfhörer,Jabra,Evolve2 75 Headset,3,349.0,1047.0,0.0,0.0,0.0,1047.0,klarna,completed,False,False,Münster,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21309,CON-21095,2025-06-02,2025-06-02T17:14:00,CMP-3012,Cart Abandonment – Retargeting laufend,Meta Ads,ART-308,Audio & Kopfhörer,Apple,AirPods 4. Gen,3,189.0,567.0,0.0,0.0,0.0,567.0,credit_card,completed,False,False,Münster,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21310,CON-21095,2025-10-21,2025-10-21T14:20:00,,,Meta Ads,ART-301,Audio & Kopfhörer,Sony,WH-1000XM6 Kopfhörer,3,369.0,1107.0,0.0,0.0,0.0,1107.0,paypal,completed,False,False,Münster,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21311,CON-21095,2025-10-13,2025-10-13T20:03:00,CMP-3012,Cart Abandonment – Retargeting laufend,Meta Ads,ART-305,Audio & Kopfhörer,JBL,Charge 6 Bluetooth Box,1,179.0,179.0,0.0,0.0,0.0,179.0,credit_card,returned,True,False,Münster,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21312,CON-21095,2025-09-17,2025-09-17T21:03:00,CMP-3005,Business Herbst – IT & Office Upgrade,Meta Ads,ART-306,Audio & Kopfhörer,Sonos,Era 300 Smart Speaker,2,449.0,898.0,0.13,116.74,0.0,781.26,credit_card,completed,False,False,Münster,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21313,CON-21095,2025-12-16,2025-12-16T14:25:00,,,Meta Ads,ART-106,Smartphones,Xiaomi,Redmi Note 14 Pro 256GB,3,369.0,1107.0,0.19,210.33,0.0,896.67,paypal,returned,True,False,Münster,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21314,CON-21103,2025-12-09,2025-12-09T08:03:00,CMP-3012,Cart Abandonment – Retargeting laufend,Organic Search,ART-403,Gaming,Nintendo,Nintendo Switch 2,3,449.0,1347.0,0.0,0.0,0.0,1347.0,klarna,completed,False,True,Dresden,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21315,CON-21103,2025-08-18,2025-08-18T17:02:00,,,Organic Search,ART-407,Gaming,Samsung,"Odyssey G6 27"" Gaming Mon.",1,349.0,349.0,0.1,34.9,0.0,314.1,klarna,completed,False,False,Dresden,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21316,CON-21103,2025-09-18,2025-09-18T08:21:00,,,Organic Search,ART-404,Gaming,Sony,DualSense Edge Controller,2,119.0,238.0,0.13,30.94,0.0,207.06,credit_card,returned,True,False,Dresden,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21317,CON-21103,2025-06-07,2025-06-07T19:30:00,,,Organic Search,ART-401,Gaming,Sony,PlayStation 5 Pro,2,699.0,1398.0,0.0,0.0,0.0,1398.0,paypal,completed,False,False,Dresden,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21318,CON-21103,2025-07-05,2025-07-05T12:47:00,CMP-3012,Cart Abandonment – Retargeting laufend,Organic Search,ART-408,Gaming,Corsair,K100 RGB Air Tastatur,3,199.0,597.0,0.0,0.0,0.0,597.0,klarna,completed,False,False,Dresden,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21319,CON-21103,2025-12-15,2025-12-15T21:32:00,,,Organic Search,ART-404,Gaming,Sony,DualSense Edge Controller,3,119.0,357.0,0.0,0.0,0.0,357.0,paypal,cancelled,False,False,Dresden,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21320,CON-21103,2025-12-29,2025-12-29T08:24:00,CMP-3012,Cart Abandonment – Retargeting laufend,Organic Search,ART-205,Laptops & Tablets,HP,HP Pavilion 15 Ryzen 7,1,729.0,729.0,0.0,0.0,0.0,729.0,klarna,cancelled,False,False,Dresden,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21321,CON-21107,2026-02-02,2026-02-02T19:01:00,,,Email,ART-206,Laptops & Tablets,Microsoft,Surface Pro 10 i5,1,1249.0,1249.0,0.0,0.0,0.0,1249.0,credit_card,cancelled,False,True,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21322,CON-21107,2025-08-10,2025-08-10T11:53:00,CMP-3003,Back-to-School – Laptops & Tablets,Email,ART-202,Laptops & Tablets,Apple,"iPad Air 11"" M2 256GB",2,879.0,1758.0,0.0,0.0,0.0,1758.0,credit_card,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21323,CON-21107,2025-12-18,2025-12-18T13:11:00,,,Email,ART-403,Gaming,Nintendo,Nintendo Switch 2,3,449.0,1347.0,0.0,0.0,0.0,1347.0,bank_transfer,cancelled,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21324,CON-21107,2025-06-08,2025-06-08T22:12:00,,,Email,ART-203,Laptops & Tablets,Samsung,Galaxy Tab S10 256GB,1,829.0,829.0,0.0,0.0,0.0,829.0,bank_transfer,returned,True,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21325,CON-21107,2025-08-21,2025-08-21T22:07:00,,,Email,ART-206,Laptops & Tablets,Microsoft,Surface Pro 10 i5,1,1249.0,1249.0,0.0,0.0,0.0,1249.0,paypal,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21326,CON-21107,2026-01-21,2026-01-21T07:34:00,CMP-3012,Cart Abandonment – Retargeting laufend,Email,ART-207,Laptops & Tablets,Asus,ZenBook 14 OLED i7 2025,2,1029.0,2058.0,0.09,185.22,0.0,1872.78,paypal,cancelled,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21327,CON-21107,2025-09-29,2025-09-29T09:43:00,,,Email,ART-301,Audio & Kopfhörer,Sony,WH-1000XM6 Kopfhörer,1,369.0,369.0,0.21,77.49,0.0,291.51,apple_pay,returned,True,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21328,CON-21107,2026-01-17,2026-01-17T07:24:00,,,Email,ART-206,Laptops & Tablets,Microsoft,Surface Pro 10 i5,2,1249.0,2498.0,0.12,299.76,0.0,2198.24,paypal,returned,True,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21329,CON-21107,2025-10-18,2025-10-18T14:35:00,,,Email,ART-304,Audio & Kopfhörer,Samsung,Galaxy Buds3 Pro,1,199.0,199.0,0.0,0.0,0.0,199.0,klarna,cancelled,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21330,CON-21107,2025-07-09,2025-07-09T21:46:00,CMP-3012,Cart Abandonment – Retargeting laufend,Email,ART-107,Smartphones,OnePlus,OnePlus 13 256GB,2,869.0,1738.0,0.0,0.0,0.0,1738.0,klarna,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21331,CON-21107,2025-07-29,2025-07-29T17:56:00,,,Email,ART-201,Laptops & Tablets,Apple,"MacBook Air M3 13""",1,1349.0,1349.0,0.0,0.0,0.0,1349.0,bank_transfer,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21332,CON-21107,2026-03-25,2026-03-25T11:57:00,,,Email,ART-206,Laptops & Tablets,Microsoft,Surface Pro 10 i5,1,1249.0,1249.0,0.14,174.86,0.0,1074.14,credit_card,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21333,CON-21107,2025-06-28,2025-06-28T11:26:00,,,Email,ART-201,Laptops & Tablets,Apple,"MacBook Air M3 13""",1,1349.0,1349.0,0.18,242.82,0.0,1106.18,paypal,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21334,CON-21107,2025-07-04,2025-07-04T21:10:00,CMP-3002,Gaming-Sommer – Konsolen & Setup,Email,ART-403,Gaming,Nintendo,Nintendo Switch 2,3,449.0,1347.0,0.0,0.0,0.0,1347.0,bank_transfer,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21335,CON-21107,2026-02-25,2026-02-25T17:48:00,,,Email,ART-201,Laptops & Tablets,Apple,"MacBook Air M3 13""",2,1349.0,2698.0,0.15,404.7,0.0,2293.3,apple_pay,returned,True,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21336,CON-21107,2026-03-17,2026-03-17T12:41:00,,,Email,ART-202,Laptops & Tablets,Apple,"iPad Air 11"" M2 256GB",1,879.0,879.0,0.0,0.0,0.0,879.0,paypal,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21337,CON-21107,2026-03-31,2026-03-31T10:46:00,,,Email,ART-103,Smartphones,Samsung,Galaxy S25 128GB,2,929.0,1858.0,0.0,0.0,0.0,1858.0,credit_card,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21338,CON-21107,2025-06-17,2025-06-17T11:53:00,CMP-3012,Cart Abandonment – Retargeting laufend,Email,ART-103,Smartphones,Samsung,Galaxy S25 128GB,2,929.0,1858.0,0.23,427.34,0.0,1430.66,credit_card,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21339,CON-21107,2025-09-20,2025-09-20T17:51:00,,,Email,ART-203,Laptops & Tablets,Samsung,Galaxy Tab S10 256GB,2,829.0,1658.0,0.15,248.7,0.0,1409.3,bank_transfer,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21340,CON-21107,2025-07-12,2025-07-12T12:00:00,,,Email,ART-203,Laptops & Tablets,Samsung,Galaxy Tab S10 256GB,2,829.0,1658.0,0.23,381.34,0.0,1276.66,paypal,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21341,CON-21107,2025-06-10,2025-06-10T09:59:00,CMP-3001,Sommerstart – Wearables & Smart Home,Email,ART-501,Smart Home & Wearables,Apple,Apple Watch Ultra 2,1,799.0,799.0,0.0,0.0,0.0,799.0,paypal,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21342,CON-21107,2025-12-25,2025-12-25T08:15:00,,,Email,ART-208,Laptops & Tablets,Apple,iPad mini 7 64GB WiFi,1,579.0,579.0,0.2,115.8,0.0,463.2,paypal,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21343,CON-21107,2025-08-08,2025-08-08T16:02:00,CMP-3002,Gaming-Sommer – Konsolen & Setup,Email,ART-207,Laptops & Tablets,Asus,ZenBook 14 OLED i7 2025,2,1029.0,2058.0,0.0,0.0,0.0,2058.0,klarna,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21344,CON-21107,2026-01-12,2026-01-12T18:49:00,,,Email,ART-204,Laptops & Tablets,Lenovo,"ThinkPad X1 Carbon i7 14""",2,1649.0,3298.0,0.0,0.0,0.0,3298.0,bank_transfer,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21345,CON-21107,2026-02-17,2026-02-17T11:07:00,CMP-3012,Cart Abandonment – Retargeting laufend,Email,ART-204,Laptops & Tablets,Lenovo,"ThinkPad X1 Carbon i7 14""",2,1649.0,3298.0,0.19,626.62,0.0,2671.38,credit_card,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21346,CON-21107,2025-09-10,2025-09-10T11:14:00,CMP-3012,Cart Abandonment – Retargeting laufend,Email,ART-407,Gaming,Samsung,"Odyssey G6 27"" Gaming Mon.",2,349.0,698.0,0.0,0.0,0.0,698.0,paypal,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21347,CON-21107,2025-11-06,2025-11-06T22:58:00,,,Email,ART-203,Laptops & Tablets,Samsung,Galaxy Tab S10 256GB,1,829.0,829.0,0.0,0.0,0.0,829.0,credit_card,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21348,CON-21107,2026-02-24,2026-02-24T19:11:00,CMP-3012,Cart Abandonment – Retargeting laufend,Email,ART-201,Laptops & Tablets,Apple,"MacBook Air M3 13""",2,1349.0,2698.0,0.0,0.0,0.0,2698.0,apple_pay,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21349,CON-21107,2026-03-19,2026-03-19T20:11:00,CMP-3012,Cart Abandonment – Retargeting laufend,Email,ART-503,Smart Home & Wearables,Fitbit,Sense 3 Fitness-Tracker,3,199.0,597.0,0.0,0.0,0.0,597.0,klarna,returned,True,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21350,CON-21107,2026-03-08,2026-03-08T14:13:00,CMP-3012,Cart Abandonment – Retargeting laufend,Email,ART-207,Laptops & Tablets,Asus,ZenBook 14 OLED i7 2025,2,1029.0,2058.0,0.0,0.0,0.0,2058.0,klarna,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21351,CON-21107,2025-12-08,2025-12-08T20:00:00,CMP-3009,Weihnachten – Geschenke & Bundles,Email,ART-201,Laptops & Tablets,Apple,"MacBook Air M3 13""",2,1349.0,2698.0,0.0,0.0,0.0,2698.0,credit_card,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21352,CON-21107,2025-09-11,2025-09-11T13:48:00,,,Email,ART-203,Laptops & Tablets,Samsung,Galaxy Tab S10 256GB,2,829.0,1658.0,0.05,82.9,0.0,1575.1,credit_card,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21353,CON-21107,2025-06-26,2025-06-26T21:59:00,CMP-3012,Cart Abandonment – Retargeting laufend,Email,ART-202,Laptops & Tablets,Apple,"iPad Air 11"" M2 256GB",2,879.0,1758.0,0.0,0.0,0.0,1758.0,credit_card,cancelled,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21354,CON-21107,2025-06-18,2025-06-18T16:46:00,,,Email,ART-205,Laptops & Tablets,HP,HP Pavilion 15 Ryzen 7,1,729.0,729.0,0.15,109.35,0.0,619.65,paypal,returned,True,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21355,CON-21107,2025-08-17,2025-08-17T22:08:00,CMP-3012,Cart Abandonment – Retargeting laufend,Email,ART-307,Audio & Kopfhörer,Jabra,Evolve2 75 Headset,2,349.0,698.0,0.21,146.58,0.0,551.42,credit_card,cancelled,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21356,CON-21107,2025-06-06,2025-06-06T17:39:00,,,Email,ART-201,Laptops & Tablets,Apple,"MacBook Air M3 13""",1,1349.0,1349.0,0.22,296.78,0.0,1052.22,paypal,completed,False,False,Hannover,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21357,CON-21114,2025-09-18,2025-09-18T20:38:00,,,Direct,ART-205,Laptops & Tablets,HP,HP Pavilion 15 Ryzen 7,2,729.0,1458.0,0.24,349.92,0.0,1108.08,apple_pay,returned,True,True,Nürnberg,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21358,CON-21114,2025-06-09,2025-06-09T18:25:00,CMP-3001,Sommerstart – Wearables & Smart Home,Direct,ART-504,Smart Home & Wearables,Philips,Hue Gradient Starter Set,3,179.0,537.0,0.0,0.0,0.0,537.0,klarna,completed,False,False,Nürnberg,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21359,CON-21114,2025-09-13,2025-09-13T10:59:00,CMP-3012,Cart Abandonment – Retargeting laufend,Direct,ART-203,Laptops & Tablets,Samsung,Galaxy Tab S10 256GB,2,829.0,1658.0,0.0,0.0,0.0,1658.0,credit_card,completed,False,False,Nürnberg,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21360,CON-21114,2025-08-18,2025-08-18T22:16:00,CMP-3002,Gaming-Sommer – Konsolen & Setup,Direct,ART-404,Gaming,Sony,DualSense Edge Controller,2,119.0,238.0,0.0,0.0,0.0,238.0,bank_transfer,completed,False,False,Nürnberg,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21361,CON-21121,2026-01-02,2026-01-02T08:31:00,CMP-3010,Neujahrs-Deals – Fitness & Smart Home,Email,ART-508,Smart Home & Wearables,Samsung,Galaxy Watch 7 44mm,2,329.0,658.0,0.13,85.54,0.0,572.46,klarna,returned,True,True,Wien,AT,2026-05-01T06:30:00,technow_shop_db
ORD-21362,CON-21129,2026-01-06,2026-01-06T11:44:00,CMP-3010,Neujahrs-Deals – Fitness & Smart Home,Meta Ads,ART-104,Smartphones,Samsung,Galaxy S25 Ultra 256GB,1,1429.0,1429.0,0.0,0.0,0.0,1429.0,credit_card,completed,False,True,Frankfurt,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21363,CON-21136,2025-12-29,2025-12-29T16:17:00,,,Direct,ART-101,Smartphones,Apple,iPhone 16 128GB,2,979.0,1958.0,0.0,0.0,0.0,1958.0,paypal,completed,False,True,Lausanne,CH,2026-05-01T06:30:00,technow_shop_db
ORD-21364,CON-21136,2026-03-01,2026-03-01T11:49:00,CMP-3012,Cart Abandonment – Retargeting laufend,Direct,ART-101,Smartphones,Apple,iPhone 16 128GB,2,979.0,1958.0,0.0,0.0,0.0,1958.0,klarna,completed,False,False,Lausanne,CH,2026-05-01T06:30:00,technow_shop_db
ORD-21365,CON-21136,2025-09-06,2025-09-06T22:40:00,CMP-3012,Cart Abandonment – Retargeting laufend,Direct,ART-203,Laptops & Tablets,Samsung,Galaxy Tab S10 256GB,2,829.0,1658.0,0.12,198.96,0.0,1459.04,apple_pay,completed,False,False,Lausanne,CH,2026-05-01T06:30:00,technow_shop_db
ORD-21366,CON-21136,2025-08-19,2025-08-19T09:35:00,,,Direct,ART-106,Smartphones,Xiaomi,Redmi Note 14 Pro 256GB,2,369.0,738.0,0.0,0.0,0.0,738.0,klarna,completed,False,False,Lausanne,CH,2026-05-01T06:30:00,technow_shop_db
ORD-21367,CON-21136,2025-09-18,2025-09-18T17:57:00,,,Direct,ART-107,Smartphones,OnePlus,OnePlus 13 256GB,2,869.0,1738.0,0.18,312.84,0.0,1425.16,credit_card,completed,False,False,Lausanne,CH,2026-05-01T06:30:00,technow_shop_db
ORD-21368,CON-21142,2025-12-28,2025-12-28T22:00:00,CMP-3012,Cart Abandonment – Retargeting laufend,Meta Ads,ART-105,Smartphones,Google,Pixel 9 128GB,2,799.0,1598.0,0.0,0.0,0.0,1598.0,paypal,completed,False,True,Dresden,DE,2026-05-01T06:30:00,technow_shop_db
ORD-21369,CON-21142,2025-06-05,2025-06-05T14:38:00,,,Meta Ads,ART-203,Laptops & Tablets,Samsung,Galaxy Tab S10 256GB,1,829.0,829.0,0.0,0.0,0.0,829.0,klarna,completed,False,False,Dresden,DE,2026-05-01T06:30:00,technow_shop_db
