report_date;adgroup_id;google_campaign_id;campaign_id_crm_ref;adgroup_name;keyword_match_type;bid_strategy;target_cpa_eur;device_type;impressions;clicks;ctr_pct;avg_cpc_eur;conversions;conv_rate_pct;spend_eur;revenue_eur;roas;quality_score;impression_share_pct;_load_ts;_source_system
09.11.2024;AGA-10045;GGL-451234;CMP-2071;Kosmetik & Beauty Sale;PHRASE;TARGET_ROAS;;tablet;1333;42;312;87;3;758;3654;35973;984;6;63;31.12.2024 06:30;google_ads_api
10.11.2024;AGA-10045;GGL-451234;CMP-2071;Kosmetik & Beauty Sale;PHRASE;TARGET_ROAS;;desktop;10641;436;41;85;27;619;3706;32588;879;7;49;31.12.2024 06:30;google_ads_api
10.11.2024;AGA-10045;GGL-451234;CMP-2071;Kosmetik & Beauty Sale;PHRASE;TARGET_ROAS;;mobile;8851;359;406;85;25;71;30515;309509;1014;7;85;31.12.2024 06:30;google_ads_api
10.11.2024;AGA-10045;GGL-451234;CMP-2071;Kosmetik & Beauty Sale;PHRASE;TARGET_ROAS;;tablet;2550;96;378;92;7;683;8832;101323;1147;7;69;31.12.2024 06:30;google_ads_api
11.11.2024;AGA-10045;GGL-451234;CMP-2071;Kosmetik & Beauty Sale;PHRASE;TARGET_ROAS;;desktop;8487;302;356;9;24;80;2718;322044;1185;7;51;31.12.2024 06:30;google_ads_api
11.11.2024;AGA-10045;GGL-451234;CMP-2071;Kosmetik & Beauty Sale;PHRASE;TARGET_ROAS;;mobile;7480;324;433;85;26;798;2754;328497;1193;7;64;31.12.2024 06:30;google_ads_api
11.11.2024;AGA-10045;GGL-451234;CMP-2071;Kosmetik & Beauty Sale;PHRASE;TARGET_ROAS;;tablet;1899;68;356;10;5;742;680;78996;1162;7;53;31.12.2024 06:30;google_ads_api
01.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;desktop;8833;342;387;92;21;603;31464;320557;1019;7;72;31.12.2024 06:30;google_ads_api
01.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;mobile;8241;338;41;74;21;612;25012;292532;117;7;86;31.12.2024 06:30;google_ads_api
01.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;tablet;2275;61;27;92;4;627;5612;73345;1307;6;6;31.12.2024 06:30;google_ads_api
02.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;desktop;9444;373;395;83;22;583;30959;251267;812;7;8;31.12.2024 06:30;google_ads_api
02.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;mobile;7570;298;394;81;20;661;24138;217181;90;7;56;31.12.2024 06:30;google_ads_api
02.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;tablet;1881;63;334;81;4;62;5103;57626;1129;7;78;31.12.2024 06:30;google_ads_api
03.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;desktop;9352;308;329;97;19;623;29876;21036;704;7;56;31.12.2024 06:30;google_ads_api
03.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;mobile;9594;427;445;71;21;493;30317;320217;1056;8;66;31.12.2024 06:30;google_ads_api
03.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;tablet;2110;68;323;86;4;523;5848;61427;105;7;51;31.12.2024 06:30;google_ads_api
04.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;desktop;9392;375;399;95;21;571;35625;170078;477;7;45;31.12.2024 06:30;google_ads_api
04.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;mobile;8219;362;44;85;19;538;3077;213239;693;8;71;31.12.2024 06:30;google_ads_api
04.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;tablet;2199;73;333;85;4;522;6205;43153;695;7;55;31.12.2024 06:30;google_ads_api
05.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;desktop;10255;376;367;92;22;576;34592;152049;44;7;45;31.12.2024 06:30;google_ads_api
05.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;mobile;9960;364;365;87;22;594;31668;150827;476;7;66;31.12.2024 06:30;google_ads_api
05.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;tablet;1945;61;314;94;4;665;5734;74199;1294;7;64;31.12.2024 06:30;google_ads_api
06.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;desktop;10651;377;354;96;21;558;36192;409337;1131;7;8;31.12.2024 06:30;google_ads_api
06.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;mobile;10832;466;43;71;26;559;33086;272595;824;8;57;31.12.2024 06:30;google_ads_api
06.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;tablet;2078;63;303;93;4;615;5859;71726;1224;7;48;31.12.2024 06:30;google_ads_api
07.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;desktop;13576;532;392;93;29;542;49476;490411;991;7;59;31.12.2024 06:30;google_ads_api
07.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;mobile;11928;513;43;77;30;576;39501;243933;618;8;87;31.12.2024 06:30;google_ads_api
07.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;tablet;3081;101;329;86;5;496;8686;30703;353;7;79;31.12.2024 06:30;google_ads_api
08.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;desktop;13006;462;355;87;28;599;40194;394136;981;7;46;31.12.2024 06:30;google_ads_api
08.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;mobile;11695;534;457;87;35;655;46458;612479;1318;8;84;31.12.2024 06:30;google_ads_api
08.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;tablet;3008;88;291;82;5;527;7216;63904;886;6;68;31.12.2024 06:30;google_ads_api
09.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;desktop;13241;477;36;95;25;515;45315;242972;536;7;73;31.12.2024 06:30;google_ads_api
09.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;mobile;10744;485;451;77;25;522;37345;177988;477;8;72;31.12.2024 06:30;google_ads_api
09.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;tablet;2358;67;285;92;4;624;6164;27008;438;6;62;31.12.2024 06:30;google_ads_api
10.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;desktop;13041;432;331;97;28;655;41904;454393;1084;7;52;31.12.2024 06:30;google_ads_api
10.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;mobile;10136;418;412;72;27;649;30096;199816;664;7;67;31.12.2024 06:30;google_ads_api
10.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;tablet;2723;75;276;96;5;613;720;92725;1288;6;77;31.12.2024 06:30;google_ads_api
11.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;desktop;12844;478;372;93;27;559;44454;426709;96;7;6;31.12.2024 06:30;google_ads_api
11.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;mobile;11355;477;42;83;31;642;39591;267521;676;8;47;31.12.2024 06:30;google_ads_api
11.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;tablet;2331;64;276;97;4;622;6208;63699;1026;6;47;31.12.2024 06:30;google_ads_api
12.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;desktop;12190;477;391;9;31;659;4293;171228;399;7;45;31.12.2024 06:30;google_ads_api
12.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;mobile;11143;499;448;75;33;663;37425;350141;936;8;73;31.12.2024 06:30;google_ads_api
12.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;tablet;2830;87;307;84;5;598;7308;55172;755;7;67;31.12.2024 06:30;google_ads_api
13.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;desktop;12525;412;329;95;27;657;3914;337437;862;7;63;31.12.2024 06:30;google_ads_api
13.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;mobile;11361;431;379;83;26;609;35773;39888;1115;7;7;31.12.2024 06:30;google_ads_api
13.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;tablet;2506;86;342;98;4;514;8428;61565;73;7;64;31.12.2024 06:30;google_ads_api
14.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;desktop;15741;567;36;86;35;616;48762;67326;1381;7;57;31.12.2024 06:30;google_ads_api
14.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;mobile;13770;530;385;84;33;62;4452;505088;1135;7;44;31.12.2024 06:30;google_ads_api
14.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;tablet;3308;93;282;87;5;578;8091;96407;1192;6;72;31.12.2024 06:30;google_ads_api
15.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;desktop;15689;631;402;86;37;588;54266;554652;1022;7;88;31.12.2024 06:30;google_ads_api
15.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;mobile;13433;541;403;75;32;585;40575;487977;1203;7;51;31.12.2024 06:30;google_ads_api
15.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;tablet;3275;98;298;94;5;516;9212;68127;74;6;79;31.12.2024 06:30;google_ads_api
16.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;desktop;13467;509;378;82;29;573;41738;21535;516;7;74;31.12.2024 06:30;google_ads_api
16.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;mobile;10229;388;379;82;21;531;31816;331684;1043;7;42;31.12.2024 06:30;google_ads_api
16.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;tablet;2724;85;312;98;5;611;833;37832;454;7;86;31.12.2024 06:30;google_ads_api
17.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;desktop;11900;464;39;81;30;654;37584;574147;1528;7;5;31.12.2024 06:30;google_ads_api
17.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;mobile;9389;434;462;8;26;606;3472;495981;1429;8;71;31.12.2024 06:30;google_ads_api
17.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;tablet;2464;67;272;89;4;535;5963;60527;1015;6;86;31.12.2024 06:30;google_ads_api
18.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;desktop;16615;580;349;95;36;613;5510;529894;962;7;78;31.12.2024 06:30;google_ads_api
18.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;mobile;15302;656;429;81;35;541;53136;372488;701;8;48;31.12.2024 06:30;google_ads_api
18.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;tablet;2973;91;305;89;6;609;8099;34934;431;7;68;31.12.2024 06:30;google_ads_api
19.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;desktop;15820;538;34;95;34;623;5111;273202;535;7;64;31.12.2024 06:30;google_ads_api
19.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;mobile;14094;574;407;71;34;592;40754;217225;533;7;84;31.12.2024 06:30;google_ads_api
19.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;tablet;3481;99;283;8;6;634;792;79709;1006;6;67;31.12.2024 06:30;google_ads_api
20.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;desktop;16214;582;359;91;34;583;52962;526745;995;7;78;31.12.2024 06:30;google_ads_api
20.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;mobile;11861;521;439;85;34;661;44285;272996;616;8;7;31.12.2024 06:30;google_ads_api
20.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;tablet;2869;89;31;82;6;632;7298;43821;60;7;51;31.12.2024 06:30;google_ads_api
21.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;desktop;15149;553;365;8;35;641;4424;672665;152;7;65;31.12.2024 06:30;google_ads_api
21.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;mobile;14011;586;418;86;33;567;50396;18154;36;7;56;31.12.2024 06:30;google_ads_api
21.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;tablet;3855;118;307;92;7;629;10856;82102;756;7;69;31.12.2024 06:30;google_ads_api
22.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;desktop;16678;604;362;86;40;665;51944;521397;1004;7;52;31.12.2024 06:30;google_ads_api
22.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;mobile;12461;556;446;73;30;534;40588;290878;717;8;8;31.12.2024 06:30;google_ads_api
22.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;tablet;3698;116;314;86;6;531;9976;43793;439;7;71;31.12.2024 06:30;google_ads_api
23.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;desktop;11712;397;339;97;22;559;38509;244218;634;7;46;31.12.2024 06:30;google_ads_api
23.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;mobile;10780;439;407;79;27;614;34681;175171;505;7;76;31.12.2024 06:30;google_ads_api
23.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;tablet;3090;99;32;86;5;527;8514;73512;863;7;8;31.12.2024 06:30;google_ads_api
24.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;desktop;12810;452;353;98;24;52;44296;277699;627;7;43;31.12.2024 06:30;google_ads_api
24.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;mobile;11205;417;372;72;21;515;30024;27672;922;7;45;31.12.2024 06:30;google_ads_api
24.12.2024;AGA-10051;GGL-502987;CMP-2086;Geschenkideen Elektronik;EXACT;TARGET_ROAS;;tablet;2692;80;296;84;4;551;672;70656;1051;6;52;31.12.2024 06:30;google_ads_api
01.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;desktop;7064;213;301;71;12;582;15123;8364;553;7;85;31.12.2024 06:30;google_ads_api
01.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;mobile;6483;244;376;68;12;48;16592;148256;894;8;66;31.12.2024 06:30;google_ads_api
01.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;tablet;1771;51;287;74;3;518;3774;54156;1435;7;5;31.12.2024 06:30;google_ads_api
02.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;desktop;8298;251;302;77;12;486;19327;228624;1183;7;66;31.12.2024 06:30;google_ads_api
02.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;mobile;6671;258;386;59;13;506;15222;73229;481;8;66;31.12.2024 06:30;google_ads_api
02.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;tablet;1413;34;24;76;2;491;2584;1248;483;6;75;31.12.2024 06:30;google_ads_api
03.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;desktop;8807;286;325;74;13;472;21164;200135;946;7;5;31.12.2024 06:30;google_ads_api
03.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;mobile;7727;295;382;61;15;51;17995;172331;958;8;85;31.12.2024 06:30;google_ads_api
03.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;tablet;1796;51;283;78;2;48;3978;37529;943;7;61;31.12.2024 06:30;google_ads_api
04.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;desktop;7843;220;28;76;10;446;1672;187281;112;7;5;31.12.2024 06:30;google_ads_api
04.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;mobile;6389;241;377;64;12;518;15424;212891;138;8;86;31.12.2024 06:30;google_ads_api
04.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;tablet;1683;44;264;72;2;545;3168;2542;802;7;88;31.12.2024 06:30;google_ads_api
05.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;desktop;9472;308;325;75;15;496;2310;273786;1185;7;76;31.12.2024 06:30;google_ads_api
05.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;mobile;7950;297;374;6;16;548;1782;253532;1423;8;86;31.12.2024 06:30;google_ads_api
05.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;tablet;1943;56;288;74;3;514;4144;4201;1014;7;86;31.12.2024 06:30;google_ads_api
06.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;desktop;9358;316;338;68;16;514;21488;104827;488;7;81;31.12.2024 06:30;google_ads_api
06.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;mobile;7863;311;395;62;15;498;19282;16089;834;8;47;31.12.2024 06:30;google_ads_api
06.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;tablet;2065;51;248;77;3;516;3927;2145;546;6;56;31.12.2024 06:30;google_ads_api
07.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;desktop;10090;292;289;74;16;546;21608;136712;633;7;56;31.12.2024 06:30;google_ads_api
07.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;mobile;10364;382;369;58;21;56;22156;251639;1136;8;7;31.12.2024 06:30;google_ads_api
07.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;tablet;2213;56;254;7;3;528;392;31363;80;6;42;31.12.2024 06:30;google_ads_api
08.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;desktop;12072;346;287;66;17;488;22836;210607;922;7;46;31.12.2024 06:30;google_ads_api
08.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;mobile;9634;315;327;64;14;452;2016;107504;533;7;72;31.12.2024 06:30;google_ads_api
08.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;tablet;2124;55;257;72;3;479;396;24152;61;6;79;31.12.2024 06:30;google_ads_api
09.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;desktop;8785;268;305;67;15;562;17956;156785;873;7;62;31.12.2024 06:30;google_ads_api
09.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;mobile;8238;320;388;6;15;464;1920;90954;474;8;6;31.12.2024 06:30;google_ads_api
09.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;tablet;2163;63;289;68;3;458;4284;3663;855;7;73;31.12.2024 06:30;google_ads_api
10.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;desktop;9352;284;304;77;15;518;21868;232507;1063;7;57;31.12.2024 06:30;google_ads_api
10.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;mobile;9301;362;389;7;18;51;2534;311452;1229;8;6;31.12.2024 06:30;google_ads_api
10.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;tablet;1865;45;239;67;2;437;3015;2500;829;6;77;31.12.2024 06:30;google_ads_api
11.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;desktop;9401;304;323;8;15;486;2432;237361;976;7;62;31.12.2024 06:30;google_ads_api
11.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;mobile;8346;296;355;6;16;55;1776;122159;688;7;66;31.12.2024 06:30;google_ads_api
11.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;tablet;1966;55;28;81;3;566;4455;26889;604;7;8;31.12.2024 06:30;google_ads_api
12.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;desktop;9377;305;325;76;17;557;2318;213055;919;7;5;31.12.2024 06:30;google_ads_api
12.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;mobile;10023;365;364;6;19;531;2190;139691;638;8;44;31.12.2024 06:30;google_ads_api
12.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;tablet;2385;69;291;75;3;499;5175;20319;393;7;44;31.12.2024 06:30;google_ads_api
13.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;desktop;9950;295;296;68;16;53;2006;163304;814;7;64;31.12.2024 06:30;google_ads_api
13.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;mobile;8941;330;369;61;16;48;2013;150845;749;8;58;31.12.2024 06:30;google_ads_api
13.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;tablet;2079;52;252;65;2;441;338;1246;369;6;76;31.12.2024 06:30;google_ads_api
14.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;desktop;10824;333;308;66;19;572;21978;153667;699;7;86;31.12.2024 06:30;google_ads_api
14.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;mobile;9870;336;34;57;15;448;19152;198371;1036;7;82;31.12.2024 06:30;google_ads_api
14.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;tablet;2330;65;279;77;3;489;5005;38712;773;7;59;31.12.2024 06:30;google_ads_api
15.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;desktop;12046;347;288;79;17;492;27413;124556;454;7;76;31.12.2024 06:30;google_ads_api
15.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;mobile;9156;333;364;66;19;573;21978;155155;706;8;74;31.12.2024 06:30;google_ads_api
15.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;tablet;2681;64;237;7;3;517;448;46965;1048;6;88;31.12.2024 06:30;google_ads_api
16.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;desktop;9189;300;326;68;13;44;2040;17169;842;7;54;31.12.2024 06:30;google_ads_api
16.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;mobile;9553;370;387;71;21;572;2627;378604;1441;8;63;31.12.2024 06:30;google_ads_api
16.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;tablet;2189;63;289;71;3;444;4473;55616;1243;7;65;31.12.2024 06:30;google_ads_api
17.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;desktop;8567;272;317;67;15;54;18224;92043;505;7;68;31.12.2024 06:30;google_ads_api
17.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;mobile;9196;343;373;63;19;547;21609;286629;1326;8;82;31.12.2024 06:30;google_ads_api
17.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;tablet;2282;55;242;71;3;548;3905;49234;1261;6;6;31.12.2024 06:30;google_ads_api
18.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;desktop;12120;347;286;68;16;458;23596;244066;1034;7;82;31.12.2024 06:30;google_ads_api
18.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;mobile;12111;428;353;64;23;542;27392;224198;818;7;52;31.12.2024 06:30;google_ads_api
18.12.2024;AGA-10052;GGL-502987;CMP-2086;Geschenke für Kinder;BROAD;TARGET_CPA;160;tablet;2827;75;267;66;3;46;495;26505;535;7;44;31.12.2024 06:30;google_ads_api
